_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
62f285324d8250424f8c8659,,39.55,78.26,57.53,67.05,"44,6,1,0",words,10,-1,0,13.35,0,0.0,False,False,english,none,normal,False,False,False,,1660060978000
62f285164d8250424f8c8570,,64.09,98.18,64.09,60.94,"54,0,0,0",words,10,-1,0,10.11,0,0.0,False,False,english,none,normal,False,False,False,,1660060950000
62f284e44d8250424f8c8400,,48.82,88.68,60.39,53.81,"38,2,0,1",quote,5593,0,0,9.34,0,0.0,False,False,english,none,normal,False,False,False,,1660060900000
62f186b24d8250424f65f802,,58.5,91.03,58.5,66.92,"70,0,0,0",quote,3554,0,0,14.36,0,0.0,False,False,english,none,normal,False,False,False,,1659995826000
62f186a04d8250424f65f7a5,,95.76,100.0,95.76,76.21,"47,0,0,0",quote,79,0,0,5.89,0,0.0,False,False,english,none,normal,False,False,False,,1659995808000
62f13a244d8250424f113195,,88.76,100.0,88.76,65.61,"52,0,0,0",words,10,-1,0,7.03,0,0.0,False,False,english,none,normal,False,False,False,,1659976228000
62f13a1b4d8250424f11314f,,68.0,98.08,68.0,69.29,"51,0,0,0",words,10,-1,0,9.0,1,0.0,False,False,english,none,normal,False,False,False,,1659976219000
62f13a104d8250424f113109,,62.25,90.77,62.25,57.76,"58,0,0,0",words,10,-1,0,11.18,0,0.0,False,False,english,none,normal,False,False,False,,1659976208000
62f13a034d8250424f0f38be,,69.75,96.15,69.75,68.64,"49,0,0,0",words,10,-1,0,8.43,0,0.0,False,False,english,none,normal,False,False,False,,1659976195000
62f139f94d8250424f0f3872,,58.2,91.07,58.2,60.33,"50,0,0,0",words,10,-1,0,10.31,0,0.0,False,False,english,none,normal,False,False,False,,1659976185000
62f1390f4d8250424f0d3754,,67.04,93.18,67.04,55.51,"40,0,0,0",words,10,-1,0,7.16,0,0.0,False,False,english,none,normal,False,False,False,,1659975951000
62f139064d8250424f0d3716,,55.53,84.38,67.61,71.02,"46,4,0,0",words,10,-1,0,9.94,0,0.0,False,False,english,none,normal,False,False,False,,1659975942000
62f138fb4d8250424f0d36d4,,65.43,96.61,65.43,58.51,"56,0,0,0",words,10,-1,0,10.27,0,0.0,False,False,english,none,normal,False,False,False,,1659975931000
62f138e74d8250424f0d3635,,70.39,93.88,84.12,84.73,"41,2,0,0",words,10,-1,0,6.99,0,0.0,False,False,english,none,normal,False,False,False,,1659975911000
62f138df4d8250424f0d35fc,,47.08,86.15,54.76,54.99,"49,0,0,1",words,10,-1,0,12.49,0,0.0,False,False,english,none,normal,False,False,False,,1659975903000
62f138d14d8250424f0d3587,,52.5,87.72,70.0,69.57,"42,4,0,1",words,10,-1,0,9.6,0,0.0,False,False,english,none,normal,False,False,False,,1659975889000
62f138c54d8250424f0d3537,,57.97,90.57,76.81,64.71,"40,3,0,1",words,10,-1,0,8.28,0,0.0,False,False,english,none,normal,False,False,False,,1659975877000
62f138b04d8250424f0d3477,,66.14,92.45,66.14,62.94,"49,0,0,0",words,10,-1,0,8.89,0,0.0,False,False,english,none,normal,False,False,False,,1659975856000
