_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
626e2888cd2dd5da23b53974,,64.8,75.68,88.8,73.06,81;17;3;7,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386504000
626e2877cd2dd5da23b53910,,79.15,85.48,99.13,76.02,99;13;1;1,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651386487000
626e2865cd2dd5da23b538ac,,70.4,92.86,78.4,87.67,88;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386469000
626e2853cd2dd5da23b5384c,,76,100,76,87.55,95;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386451000
626e2840cd2dd5da23b537e1,,87.2,100,87.2,90.64,109;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386432000
626e2827cd2dd5da23b53748,,96.74,98.43,101.53,91.52,121;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651386407000
626e2815cd2dd5da23b536d7,,69.6,95.96,79.2,76.66,87;0;2;0,time,15,-1,1,15,0,0.58,false,false,english,none,normal,false,false,false,,1651386389000
626e2800cd2dd5da23b53657,,75.2,93.27,83.2,69.99,94;5;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386368000
626e27eecd2dd5da23b535f1,,72.8,94.23,83.2,74.49,91;3;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386350000
626e27ddcd2dd5da23b5358a,,71.2,91.09,80.8,84.22,89;7;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386333000
626e27cbcd2dd5da23b53515,,56.76,91.03,62.36,89.58,71;5;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651386315000
626e27b8cd2dd5da23b534ba,,52,100,52,89.12,65;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386296000
626e27a6cd2dd5da23b5344e,,76,100,76,87.55,95;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386278000
626e277fcd2dd5da23b5338a,,90.4,100,90.4,89.31,113;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386239000
626e276dcd2dd5da23b53326,,89.6,98.31,94.4,86.98,112;0;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386221000
626e2759cd2dd5da23b532cf,true,106.4,100,106.4,88.45,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386201000
626e2746cd2dd5da23b5325b,,60,87.88,79.2,81,75;5;3;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386182000
626e2733cd2dd5da23b531f2,,88.8,94.31,98.4,85.1,111;3;2;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386163000
626e271fcd2dd5da23b5318a,,67.95,84.68,88.74,85.36,85;9;3;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651386143000
626e2705cd2dd5da23b530f8,,77.6,90.83,96,74.59,97;6;2;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386117000
626e26f3cd2dd5da23b53099,,92,96.06,101.6,86.45,115;3;0;2,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386099000
626e26d0cd2dd5da23b52fcf,,72.8,89.09,88,75.78,91;8;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386064000
626e26becd2dd5da23b52f68,,97.6,95.35,103.2,87.4,122;4;1;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651386046000
626e26abcd2dd5da23b52f0f,,48.8,81.48,64.8,62.49,61;9;1;3,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1651386027000
626e267fcd2dd5da23b52e22,true,106.4,100,106.4,93.03,133;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385983000
626e266ecd2dd5da23b52dc3,,62.4,85.86,79.2,76.66,78;8;1;5,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385966000
626e265ccd2dd5da23b52d6d,,72.75,86.67,95.94,71.87,91;10;2;1,time,15,-1,1,15.01,0,0.62,false,false,english,none,normal,false,false,false,,1651385948000
626e2645cd2dd5da23b52cf6,,72.8,83.9,94.4,81.51,91;10;5;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385925000
626e2621cd2dd5da23b52c31,,92.8,91.34,101.6,80.78,116;7;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385889000
626e260fcd2dd5da23b52bdd,,87.2,91.87,98.4,83.82,109;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385871000
626e25fdcd2dd5da23b52b78,,86.4,97.37,91.2,86.58,108;2;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385853000
626e25e6cd2dd5da23b52afc,,90.4,100,90.4,90.47,113;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385830000
626e25d4cd2dd5da23b52a9d,,76.8,90.35,91.2,85.75,96;7;1;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385812000
626e25c2cd2dd5da23b52a4a,,69.6,82.91,93.6,78.96,87;11;4;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385794000
626e25afcd2dd5da23b529dd,,93.6,95.35,103.2,86.05,117;4;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385775000
626e259dcd2dd5da23b52989,,78.35,91.6,95.14,83.11,98;6;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651385757000
626e2589cd2dd5da23b52912,,92,98.33,96,89.79,115;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1651385737000
626e2574cd2dd5da23b5289e,,95.94,98.4,99.93,88.69,120;0;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1651385716000
620310880004acbd88b0e008,,101.6,100,101.6,84.53,127;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1644368009000
620310770004acbd88b0df7b,,78.35,94.59,88.74,73.06,98;3;1;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1644367991000
620310640004acbd88b0def7,,79.2,91.45,93.6,66.84,99;5;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1644367972000
620310510004acbd88b0de76,,80.8,90.08,96.8,77.16,101;7;2;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1644367954000
6203103e0004acbd88b0ddec,,88.74,95.8,95.14,70.72,111;4;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1644367934000
620310280004acbd88b0dd62,,78.35,86.99,98.33,75.13,98;7;5;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1644367913000
61e26519821ee8cddc4e82a4,,92.8,96.77,99.2,74.07,116;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1642226970000
61e26506821ee8cddc4e8236,,88.74,97.41,92.74,75.71,111;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1642226951000
61e264e8821ee8cddc4e818e,,88.8,98.28,92.8,68.17,111;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1642226921000
61e264d5821ee8cddc4e810e,,95.2,96.75,98.4,76.78,119;3;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1642226901000
61e264c1821ee8cddc4e8099,,73.55,83.48,91.94,82.39,92;13;2;2,time,15,-1,0,15.01,0,0,false,false,english,none,normal,false,false,false,,1642226881000
61de28dc821ee8cddc8e82c7,,85.6,97.32,89.6,77.13,107;2;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1641949404000
61de287b821ee8cddc8e8086,,103.72,97.04,107.71,83.27,130;3;0;1,time,15,-1,0,15.04,0,0,false,false,english,none,normal,false,false,false,,1641949307000
61de2831821ee8cddc8e7ee5,,95.81,96.92,103.79,75.55,120;1;1;1,time,15,-1,0,15.03,0,0,false,false,english,none,normal,false,false,false,,1641949234000
61de27af821ee8cddc87b487,true,104.52,100,104.52,83.56,131;0;0;0,time,15,-1,0,15.04,0,0,false,false,english,none,normal,false,false,false,,1641949104000
618eeedc605e2b8a30055440,true,82.09,97.23,85.89,68.72,821;9;0;3,time,120,-1,0,120.01,0,0,false,false,english,none,normal,false,false,false,,1636757213000
61819775b319b9d1b49df7e4,,63.49,92.74,74.59,59.82,635;23;3;5,time,120,-1,0,120.01,0,0,true,false,english,none,normal,false,false,false,,1635882869000
6180d5b4b319b9d1b4372a05,true,74.59,99.47,74.59,67.75,746;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,none,normal,false,false,false,,1635833269000
